institution,elderate,city,street,numbers
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Medžiotojų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Mikalinės gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Mindaugo gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Mokolų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Mokyklos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Nadruvos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Narto gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Naručio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Naugarduko gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Naujakurių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Naujoji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Neringos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Nidos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Obuolių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Orijos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,P. Armino gatvė,"27-63 odd, 40-96 even, 65-73 odd, 1-21 odd, 2-38 even"
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,P. Cvirkos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,P. Dovydaičio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,P. Klimo gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,P. Kriaučiūno gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,P. Mašioto gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,P. Rimšos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,P. Vaičaičio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Pabaigų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Pakalnės gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Palangos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Panausupio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Panevėžio gatvė,"2-116 even, 1-101 odd"
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Parko gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Partizanų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Partizanų skersgatvis,
