id,country,county,municipality,civilparish,city,citygenitive,street
1948,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Užliedžių seniūnija,Vijūkai,Vijūkų kaimas,Jūrės gatvė
1949,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Veiverių seniūnija,Papilvis,Papilvio kaimas,Jūrės kelias gatvė
1950,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Garliavos apylinkių seniūnija,Rinkūnai,Rinkūnų kaimas,K. Aglinsko gatvė
1951,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Garliavos seniūnija,Garliava,Garliavos miestas,K. Aglinsko gatvė
1952,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Karmėlavos seniūnija,Ramučiai,Ramučių kaimas,K. Bielinio gatvė
1953,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Jonavos miesto seniūnija,Jonava,Jonavos miestas,K. Donelaičio gatvė
1954,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Garliavos seniūnija,Garliava,Garliavos miestas,K. Donelaičio gatvė
1955,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Raseinių miesto seniūnija,Raseiniai,Raseinių miestas,K. Donelaičio gatvė
1956,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Alšėnų seniūnija,Narsiečiai,Narsiečių kaimas,K. Dulksnio gatvė
1957,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Dotnuvos seniūnija,Mantviliškis,Mantviliškio kaimas,K. Macevičiaus gatvė
1958,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Babtų seniūnija,Muniškiai,Muniškių kaimas,K. Zaleskienės gatvė
1959,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Taurakiemio seniūnija,Arlaviškės,Arlaviškių kaimas,Kadagių Slėnio gatvė
1960,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Taurakiemio seniūnija,Viršužiglis,Viršužiglio kaimas,Kadagių Slėnio gatvė
1961,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Dumsių seniūnija,Gulbiniškiai,Gulbiniškių kaimas,Kadagių gatvė
1962,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Lapių seniūnija,Andruškoniai,Andruškonių kaimas,Kadagių gatvė
1963,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Lapių seniūnija,Drąseikiai,Drąseikių kaimas,Kadagių gatvė
1964,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Ringaudų seniūnija,Mitkūnai,Mitkūnų kaimas,Kadagių gatvė
1965,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Taurakiemio seniūnija,Guogai,Guogų kaimas,Kadagių gatvė
1966,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Užliedžių seniūnija,Giraitė,Giraitės kaimas,Kadagių gatvė
1967,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Surviliškio seniūnija,Kalnaberžė,Kalnaberžės kaimas,Kadagių gatvė
1968,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Kėdainių miesto seniūnija,Kėdainiai,Kėdainių miestas,Kadagių gatvė
1969,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Nemakščių seniūnija,Užkalniai,Užkalnių kaimas,Kadagių gatvė
1970,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Viduklės seniūnija,Paupys,Paupio kaimas,Kadagių gatvė
1971,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Girkalnio seniūnija,Kadagynė,Kadagynės kaimas,
1972,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Jiezno seniūnija,Kadikai,Kadikų kaimas,
1973,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Zapyškio seniūnija,Kluoniškiai,Kluoniškių kaimas,Kaimelio gatvė
1974,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Raseinių seniūnija,Kaimelė,Kaimelės kaimas,
1975,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Ariogalos seniūnija,Gėluva,Gėluvos kaimas,Kaimutės gatvė
1976,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Domeikavos seniūnija,Radikiai,Radikių kaimas,Kaimynų gatvė
1977,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Garliavos apylinkių seniūnija,Budriai,Budrių kaimas,Kaimynų gatvė
1978,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Karmėlavos seniūnija,Peleniai,Pelenių kaimas,Kaimynų gatvė
1979,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Lapių seniūnija,Didžiosios Lapės,Didžiųjų Lapių kaimas,Kaimynų gatvė
1980,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Lapių seniūnija,Drąseikiai,Drąseikių kaimas,Kaimynų gatvė
1981,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Lapių seniūnija,Tauralaukis,Tauralaukio kaimas,Kaimynų gatvė
1982,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Ringaudų seniūnija,Gaižėnėliai,Gaižėnėlių kaimas,Kaimynų gatvė
1983,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Užliedžių seniūnija,Naujieji Muniškiai,Naujųjų Muniškių kaimas,Kaimynų gatvė
1984,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Išlaužo seniūnija,Išlaužas,Išlaužo kaimas,Kaimynų gatvė
1985,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Jonavos miesto seniūnija,Jonava,Jonavos miestas,Kaimynų gatvė
1986,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Kaišiadorių miesto seniūnija,Kaišiadorys,Kaišiadorių miestas,Kaimynų gatvė
1987,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Raseinių seniūnija,Laužai,Laužų kaimas,Kaimynų gatvė
1988,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Čekiškės seniūnija,Kairiai,Kairių kaimas,
1989,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Žiežmarių apylinkės seniūnija,Kairiškės,Kairiškių kaimas,Kairiškių gatvė
1990,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Nemakščių seniūnija,Kairiškė,Kairiškės kaimas,
1991,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Žiežmarių apylinkės seniūnija,Kairiškėlės,Kairiškėlių kaimas,
1992,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Rokų seniūnija,Kairiūkščiai,Kairiūkščių kaimas,
1993,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Šiluvos seniūnija,Kaišenai,Kaišenų kaimas,
1994,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Šiluvos seniūnija,Kaišenėliai,Kaišenėlių kaimas,
1995,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Palomenės seniūnija,Pašuliai,Pašulių kaimas,Kaišiadorių gatvė
1996,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Palomenės seniūnija,Tauckūnai,Tauckūnų kaimas,Kaišiadorių gatvė
1997,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Žaslių seniūnija,Žasliai,Žaslių miestelis,Kaišiadorių gatvė
1998,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Žiežmarių apylinkės seniūnija,Kaišiadorėliai,Kaišiadorėlių kaimas,
1999,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Garliavos apylinkių seniūnija,Kalinava,Kalinavos kaimas,
2000,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Lapių seniūnija,Šatijai,Šatijų kaimas,Kalnagūbrio gatvė
2001,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Šiluvos seniūnija,Kalnai,Kalnų kaimas,
2002,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Domeikavos seniūnija,Domeikava,Domeikavos kaimas,Kalnelio gatvė
2003,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Lapių seniūnija,Didžiosios Lapės,Didžiųjų Lapių kaimas,Kalnelio gatvė
2004,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Lapių seniūnija,Šatijai,Šatijų kaimas,Kalnelio gatvė
2005,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Karmėlavos seniūnija,Narėpai,Narėpų kaimas,Kalnelių gatvė
2006,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Lapių seniūnija,Drąseikiai,Drąseikių kaimas,Kalnelių gatvė
2007,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Prienų seniūnija,Prienai,Prienų miestas,Kalniečių gatvė
2008,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Raseinių seniūnija,Kalniškiai,Kalniškių kaimas,
2009,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Šiluvos seniūnija,Kalniškiai,Kalniškių kaimas,
2010,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Ariogalos seniūnija,Kalniškiai I,Kalniškių I kaimas,
2011,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Ariogalos seniūnija,Kalniškiai II,Kalniškių II kaimas,
2012,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Kulvos seniūnija,Batėgala,Batėgalos kaimas,Kalno gatvė
2013,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Kulvos seniūnija,Kulva,Kulvos kaimas,Kalno gatvė
2014,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Užusalių seniūnija,Guldynai,Guldynų kaimas,Kalno gatvė
2015,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Užusalių seniūnija,Svilonėliai,Svilonėlių kaimas,Kalno gatvė
2016,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Kaišiadorių apylinkės seniūnija,Gudiena,Gudienos kaimas,Kalno gatvė
2017,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Batniavos seniūnija,Virbaliūnai,Virbaliūnų kaimas,Kalno gatvė
2018,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Domeikavos seniūnija,Smiltynai I,Smiltynų I kaimas,Kalno gatvė
2019,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Ežerėlio seniūnija,Ežerėlis,Ežerėlio miestas,Kalno gatvė
2020,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Garliavos apylinkių seniūnija,Karkazai,Karkazų kaimas,Kalno gatvė
2021,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Kulautuvos seniūnija,Kulautuva,Kulautuvos miestelis,Kalno gatvė
2022,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Ringaudų seniūnija,Gaižėnėliai,Gaižėnėlių kaimas,Kalno gatvė
2023,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Užliedžių seniūnija,Užliedžiai,Užliedžių kaimas,Kalno gatvė
2024,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Pernaravos seniūnija,Jakšiai,Jakšių kaimas,Kalno gatvė
2025,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Surviliškio seniūnija,Surviliškis,Surviliškio miestelis,Kalno gatvė
2026,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Truskavos seniūnija,Okainiai,Okainių kaimas,Kalno gatvė
2027,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Kalnujų seniūnija,Kalnujai,Kalnujų kaimas,Kalno gatvė
2028,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Raseinių seniūnija,Arškainiai,Arškainių kaimas,Kalno gatvė
2029,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Kėdainių miesto seniūnija,Kėdainiai,Kėdainių miestas,Kalno gatvė
2030,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Pelėdnagių seniūnija,Pašiliai,Pašilių kaimas,Kalno gatvė
2031,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Vilainių seniūnija,Šventybrastis,Šventybrasčio kaimas,Kalno gatvė
2032,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Jiezno seniūnija,Nibriai,Nibrių kaimas,Kalno gatvė
2033,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Ariogalos seniūnija,Plembergas,Plembergo kaimas,Kalno gatvė
2034,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Nemakščių seniūnija,Užkalniai,Užkalnių kaimas,Kalno gatvė
2035,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Šiluvos seniūnija,Šiluva,Šiluvos miestelis,Kalno gatvė
2036,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Raseinių miesto seniūnija,Raseiniai,Raseinių miestas,Kalnujų gatvė
2037,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Raudondvario seniūnija,Kalnyčiai,Kalnyčių kaimas,
2038,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Užusalių seniūnija,Kalnėnai,Kalnėnų glž. st.,
2039,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Kulvos seniūnija,Čičinai,Čičinų kaimas,Kalnų gatvė
2040,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Kulvos seniūnija,Paupė,Paupės kaimas,Kalnų gatvė
2041,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Upninkų seniūnija,Jurkonys,Jurkonių kaimas,Kalnų gatvė
2042,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Lapių seniūnija,Drąseikiai,Drąseikių kaimas,Kalnų gatvė
2043,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Raudondvario seniūnija,Raudondvaris,Raudondvario kaimas,Kalnų gatvė
2044,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Vilkijos seniūnija,Vilkija,Vilkijos miestas,Kalnų gatvė
2045,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Balbieriškio seniūnija,Balbieriškis,Balbieriškio miestelis,Kalnų gatvė
2046,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Ariogalos miesto seniūnija,Ariogala,Ariogalos miestas,Kalnų gatvė
2047,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Jonavos miesto seniūnija,Jonava,Jonavos miestas,Kalnų gatvė
2048,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Šėtos seniūnija,Sangailai,Sangailų kaimas,Kalnų gatvė
2049,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Jiezno seniūnija,Sobuva,Sobuvos kaimas,Kalnų gatvė
2050,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Prienų seniūnija,Prienai,Prienų miestas,Kalnų gatvė
2051,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Raseinių miesto seniūnija,Raseiniai,Raseinių miestas,Kalnų gatvė
2052,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Raseinių seniūnija,Norgėlai,Norgėlų kaimas,Kalnų gatvė
2053,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Taurakiemio seniūnija,Guogai,Guogų kaimas,Kalnų kelias
2054,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Prienų seniūnija,Prienai,Prienų miestas,Kalnų sodo gatvė
2055,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Alšėnų seniūnija,Kampiškiai,Kampiškių kaimas,Kalvarijos gatvė
2056,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Alšėnų seniūnija,Tirkiliškiai,Tirkiliškių kaimas,Kalvarijos gatvė
2057,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Ašmintos seniūnija,Kalviai,Kalvių kaimas,
2058,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Šiluvos seniūnija,Kalviškiai,Kalviškių kaimas,
2059,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Nemaitonių seniūnija,Šoliškės,Šoliškių kaimas,Kalvių gatvė
2060,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Stakliškių seniūnija,Alšininkai,Alšininkų kaimas,Kalvių gatvė
2061,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Kruonio seniūnija,Kruonis,Kruonio miestelis,Kalvių gatvė
2062,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Nemaitonių seniūnija,Žostautai,Žostautų kaimas,Kalvių gatvė
2063,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Stakliškių seniūnija,Pieštuvėnai,Pieštuvėnų kaimas,Kalvių gatvė
2064,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Domeikavos seniūnija,Radikiai,Radikių kaimas,Kalvos gatvė
2065,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Prienų seniūnija,Prienai,Prienų miestas,Kalvotoji gatvė
2066,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Naujosios Ūtos seniūnija,Mieleišupis,Mieleišupio kaimas,Kalvų gatvė
2067,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Raseinių miesto seniūnija,Raseiniai,Raseinių miestas,Kalvų gatvė
2068,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Jiezno seniūnija,Kamainė,Kamainės kaimas,
2069,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Veiverių seniūnija,Papilvis,Papilvio kaimas,Kamanių gatvė
2070,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Alšėnų seniūnija,Jonučiai,Jonučių kaimas,Kamanų gatvė
2071,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Ringaudų seniūnija,Noreikiškės,Noreikiškių kaimas,Kamanų gatvė
2072,LIETUVOS RESPUBLIKA,Kauno apskritis,Birštono savivaldybė,Birštono seniūnija,Kamiliava,Kamiliavos kaimas,
2073,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Josvainių seniūnija,Kampai I,Kampų I kaimas,
2074,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Josvainių seniūnija,Kampai II,Kampų II kaimas,
2075,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Nemakščių seniūnija,Kampaičiai,Kampaičių kaimas,
2076,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Veiverių seniūnija,Kampiniai,Kampinių kaimas,
2077,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Alšėnų seniūnija,Kampiškiai,Kampiškių kaimas,Kampiškių gatvė
2078,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Samylų seniūnija,Šlienava,Šlienavos kaimas,Kampiškių gatvė
2079,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Ariogalos seniūnija,Plikiai,Plikių kaimas,Kampiškių gatvė
2080,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Prienų seniūnija,Prienai,Prienų miestas,Kampo gatvė
2081,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Šėtos seniūnija,Kamėnai,Kamėnų kaimas,
2082,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Šėtos seniūnija,Sangailai,Sangailų kaimas,Kamėnų gatvė
2083,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Ruklos seniūnija,Kamšalai,Kamšalų kaimas,
2084,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Ringaudų seniūnija,Ringaudai,Ringaudų kaimas,Kamšos gatvė
2085,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Karmėlavos seniūnija,Narėpai,Narėpų kaimas,Kanalų gatvė
2086,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Prienų seniūnija,Prienai,Prienų miestas,Kanapių gatvė
2087,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Raudondvario seniūnija,Raudondvaris,Raudondvario kaimas,Kanapyno gatvė
2088,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Pernaravos seniūnija,Kanapėna,Kanapėnos kaimas,
2089,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Zapyškio seniūnija,Kluoniškiai,Kluoniškių kaimas,Kanavos gatvė
2090,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Viduklės seniūnija,Kanopėnai,Kanopėnų kaimas,
2091,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Ringaudų seniūnija,Ringaudai,Ringaudų kaimas,Kantališkių gatvė
2092,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Šiluvos seniūnija,Kantrimaičiai,Kantrimaičių kaimas,
2093,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Pernaravos seniūnija,Kantrimas,Kantrimo kaimas,
2094,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Raseinių seniūnija,Kantroliai,Kantrolių kaimas,
2095,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Raseinių seniūnija,Ramonai,Ramonų kaimas,Kantrolių gatvė
2096,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Šiluvos seniūnija,Kantūnai,Kantūnų kaimas,
2097,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Garliavos apylinkių seniūnija,Budriai,Budrių kaimas,Kanų gatvė
2098,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Rumšiškių seniūnija,Kapitoniškės,Kapitoniškių kaimas,
2099,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Paliepių seniūnija,Kapliai,Kaplių kaimas,
2100,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Jonavos miesto seniūnija,Jonava,Jonavos miestas,Kapsų gatvė
2101,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Žaslių seniūnija,Kapčiškės,Kapčiškių kaimas,
2102,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Pernaravos seniūnija,Pernarava,Pernaravos miestelis,Kapų gatvė
2103,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Šėtos seniūnija,Šėta,Šėtos miestelis,Kapų gatvė
2104,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Šiluvos seniūnija,Šiluva,Šiluvos miestelis,Kapų gatvė
2105,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Šiluvos seniūnija,Žaiginys,Žaiginio miestelis,Kapų gatvė
2106,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Girkalnio seniūnija,Karakurai,Karakurų kaimas,
2107,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Babtų seniūnija,Karalgiris,Karalgirio kaimas,
2108,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Čekiškės seniūnija,Karalgiris,Karalgirio kaimas,
2109,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Ruklos seniūnija,Rukla,Ruklos miestelis,Karaliaus Mindaugo gatvė
2110,LIETUVOS RESPUBLIKA,Kauno apskritis,Kaišiadorių rajono savivaldybė,Nemaitonių seniūnija,Karalinava,Karalinavos viensėdis,
2111,LIETUVOS RESPUBLIKA,Kauno apskritis,Raseinių rajono savivaldybė,Pagojukų seniūnija,Karalinava,Karalinavos kaimas,
2112,LIETUVOS RESPUBLIKA,Kauno apskritis,Kėdainių rajono savivaldybė,Truskavos seniūnija,Okainiai,Okainių kaimas,Karališkoji gatvė
2113,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Bukonių seniūnija,Karaliūnai,Karaliūnų kaimas,
2114,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Vandžiogalos seniūnija,Karaliūnai,Karaliūnų kaimas,
2115,LIETUVOS RESPUBLIKA,Kauno apskritis,Jonavos rajono savivaldybė,Bukonių seniūnija,Vaivadiškiai,Vaivadiškių kaimas,Karaliūnų gatvė
2116,LIETUVOS RESPUBLIKA,Kauno apskritis,Kauno rajono savivaldybė,Alšėnų seniūnija,Jonučiai,Jonučių kaimas,Kardelių gatvė
2117,LIETUVOS RESPUBLIKA,Kauno apskritis,Prienų rajono savivaldybė,Veiverių seniūnija,Papilvis,Papilvio kaimas,Kardelių gatvė
