institution,elderate,city,street,numbers
Zarasų rajono savivaldybė Dusetų seniūnija,,Paindrės kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Pakniškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Pačiaunės kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Pašilės kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Pažiegės kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Pempių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Peškaitiškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Plaštakiškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Puteikių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Raudankų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Riškonių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Sadūnų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Sakališkių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Salos kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Siratavos kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Sirotiškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Skineikių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Smilgių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Sniegiškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Triponiškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Užtiltės kaimas,Berželių gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Užtiltės kaimas,Laukelių gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Užtiltės kaimas,Melioratorių gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Užtiltės kaimas,Pušyno gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Užtiltės kaimas,Sartų gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Užtiltės kaimas,Vasaknų gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Užtiltės kaimas,Žirgų gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Vabolių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Vainiūnų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Vaiskūnų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Vasaknų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Vaseluškų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Vencavų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Vilkiškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Vosgėlių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Voversių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Zablocių viensėdis,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Česnaviškio kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Šaltamalkių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Šlapių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Žukliškių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Adomaukos viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Adomavos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Aleininkų kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Antaniškių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Areliškių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Ausiejaukos viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Avilių I kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Avilių II kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Avilių viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Aškinkos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Ažuraisčių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Bakaleriškių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Bakasiškio kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Baltamiškio viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Bendriškių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Bieliūnų kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Bliokmanto kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Breidakiškių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Briedlaukio kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Duburaičio I kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Duburaičio II kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Duburių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Fedinos viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Feklistaukos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Galilaukio viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Garadaukos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Giliuškių viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Gojaus kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Grietiškių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Grumbinų I kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Grumbinų II kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Gubarių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Gurnapolio kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Ilgių viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Imbrado kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Jancavos viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Janinos viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Jazdaičiškių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Jovydžių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Julijanavos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Juozapavos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kalvelių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kamšos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kartašovkos viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Karčiomkos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kelpšiškių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kemsynės viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kiečių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kirilaukos viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kiviškių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kovenkos viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kuklių kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kukuliškių viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Kurionkų kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Laužadžių viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Martyniškių viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Midolkų kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Miliūnų I kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Miliūnų kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Milžinų kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Murovankos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Nedožinkos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Neišeriškių viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Novinkų kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Pabieliūnio kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Pachomovkos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Paulaukos viensėdis,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Petraučiznos kaimas,,
Zarasų rajono savivaldybė Imbrado seniūnija,,Petraučiškių kaimas,,
