id,country,county,municipality,civilparish,city,citygenitive,street
104,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Kosmonautų gatvė
105,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Kovo 11-osios gatvė
106,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Kranto gatvė
107,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,P. Kriaučiūno gatvė
108,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,J. Kriščiūno gatvė
109,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Krosnos gatvė
110,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Mykolo Krupavičiaus gatvė
111,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,V. Kudirkos gatvė
112,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,V. Kudirkos skersgatvis
113,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Kvietiškio gatvė
114,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Laikštės gatvė
115,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Laisvės gatvė
116,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Lakinskų gatvė
117,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Lauko gatvė
118,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Lazdijų gatvė
119,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Lazdynų gatvė
120,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Lydos gatvė
121,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Liejyklos gatvė
122,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Liepynų gatvė
